stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding,tts_stop_name
20002070,2070,,Beach Road - Maketu,"3 Beach Road, Maketu",-37.75847919787307,176.4528459781933,BOP00_2A,,0,,Pacific/Auckland,,,0,
20002071,2071,,Peter Lippa Drive - Fronting No 62,"62 Peter Lippa Drive, Kawerau",-38.0960585318238,176.678851228859,BOP00_4C,,0,,Pacific/Auckland,,,0,
20002072,2072,,Valley Road - Fronting No 147,"147 Valley Road, Kawerau",-38.092436277527845,176.67834438466087,BOP00_4C,,0,,Pacific/Auckland,,,0,
20002073,2073,,Tamarangi Drive - Short Street,"Tamarangi Drive, Kawerau",-38.0840230292842,176.695306160089,BOP00_4C,,0,,Pacific/Auckland,,,0,
20002074,2074,,Boon Street  - Fronting No. 32,"26 Boon Street, Whakatane",-37.952739542657,176.99469110126,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002075,2075,,Newall Street - Fronting No 58,"58 Newall Street, Kawerau",-38.0820399,176.7066479,BOP00_4C,,0,,Pacific/Auckland,,,0,
20002076,2076,,Hamurana Road - McDonnell Street,"20 Hamurana Road, Omokoroa",-37.6336915096079,176.044690918152,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002077,2077,,Lexham Park (Binnie Rd),"8 Binnie Road, Katikati",-37.5458058827924,175.924288588134,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002078,2078,,Waihi Beach Surf Club,"7B Beach Road, Waihi Beach",-37.3970821438763,175.937056638562,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002079,2079,,Waihi Beach Community Centre,"106 Beach Road, Waihi Beach",-37.4064276,175.9375078,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002081,2081,,Waihi Beach Information Centre,"26 Wilson Road, Waihi Beach",-37.411486084793,175.94234462414,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002082,2082,,Katikati Information Centre,"31 Main Road, Katikati",-37.5536790160221,175.917205293917,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002083,2083,,Seaforth Road - Emerton Road,"205 Seaforth Road, Waihi Beach",-37.428917101903,175.95802654875,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002084,2084,,James St - Fronting No.12,"12 James Street, Whakatane",-37.9613562863775,176.981307638945,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002085,2085,,Athenree Road - Pohutukawa Drive,"52 Athenree Road, Athenree, Waihi Beach",-37.4451807,175.96221906,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002089,2089,,Katikati - Opposite Information Centre,"33 Main Road, Katikati",-37.5538976015263,175.917287493673,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002090,2090,,Te Puna - 4 Square,"626 State Highway 2, Te Puna",-37.696037772951,176.07170517871,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002091,2091,,Katikati - Countdown,"131 Main Road, Katikati",-37.560026,175.915778,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002092,2092,,Te Puna North,"626 State Highway 2, Te Puna",-37.6960908701912,176.071885253967,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002093,2093,,Katikati Medical Centre,"4 Clive Road, Katikati",-37.5527138,175.9268089,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002094,2094,,Bethlehem Town Centre,"237 State Highway 2, Bethlehem, Tauranga",-37.695514150542,176.10916322779,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002095,2095,,Waihi - New World,"37 Kenny Street, Waihi",-37.3931158,175.8396445,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002096,2096,,Bethlehem North,"228 State Highway 2, Bethlehem, Tauranga",-37.69566175323886,176.10879855092605,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002097,2097,,Waihi - Outside I-Site,"116 Seddon Street, Waihi",-37.3898234,175.8436818,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002098,2098,,Quay Street - Opposite 33 Quay Street,"35 Quay Street, Whakatane",-37.949947550516,176.9988073855,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002099,2099,,Whakatane Hospital (39 Stewart Street),"39 Stewart Street, Whakatane",-37.9635856684397,176.978038195106,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002100,2100,,Pohutukawa Avenue - Opposite Ohope Shops,"34A Pohutukawa Avenue, Ohope",-37.964588335571,177.03649416164,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002101,2101,,Pohutukawa Avenue - Ohope Shops,"27 Pohutukawa Avenue, Ohope",-37.964569335725,177.03674523195,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002102,2102,,Ohope Petrol Station (59 Pohutakawa Ave),"59 Pohutukawa Avenue, Ohope",-37.965291410498,177.038879961377,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002103,2103,,Pohutakawa Ave - Ohope Petrol Station,"62 Pohutukawa Avenue, Ohope",-37.965483839711,177.03907978595,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002106,2106,,Awatapu Drive - Fronting No. 84,"84 Awatapu Drive, Whakatane",-37.965584912063,176.96258184624,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002107,2107,,Whakatane Hospital (30 Stewart Street),"30A Stewart Street, Whakatane",-37.9634865680491,176.978874154596,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002108,2108,,St John Street  - Fronting No. 43,"43 St John Street, Opotiki",-38.011916465333,177.28705436138,BOP00_9A,,0,,Pacific/Auckland,,,0,
20002109,2109,,Ruatahuna,"5900 Ruatahuna Road, Ruatahuna",-38.6136883469099,176.958835412025,BOP01_6,,0,,Pacific/Auckland,,,0,
20002110,2110,,Matata - Arawa Street,"37 Arawa Street, Matata",-37.888508652969,176.75861708221,BOP00_5A,,0,,Pacific/Auckland,,,0,
20002111,2111,,"Kutarere (435 SH 2, Kutarere)","203 State Highway 2, Kutarere",-38.046701321795,177.14580329332,BOP00_8A,,0,,Pacific/Auckland,,,0,
20002112,2112,,Moody Place - Fronting No. 7 (Opotiki),"107 St John Street, Opotiki",-38.005051607399,177.28601436612,BOP00_9A,,0,,Pacific/Auckland,,,0,
20002113,2113,,Bridge St Cafe - Opotiki,"79 Bridge Street, Opotiki",-38.012191659796,177.28378256812,BOP00_9A,,0,,Pacific/Auckland,,,0,
20002114,2114,,Valley Road - Fronting No. 39,"38 Valley Road, Kawerau",-38.086106752992,176.68676170321,BOP00_4C,,0,,Pacific/Auckland,,,0,
20002115,2115,,Murupara,"35 Pine Drive, Murupara",-38.4573255327198,176.704980838653,BOP01_4,,0,,Pacific/Auckland,,,0,
20002116,2116,,Minginui,"16 Matai Street, Minginui",-38.6393150613996,176.732094797622,BOP01_5,,0,,Pacific/Auckland,,,0,
20002117,2117,,Kaingaroa,"18 Daniel Street, Kaingaroa Forest",-38.4090329543472,176.560588957641,BOP01_3,,0,,Pacific/Auckland,,,0,
20002118,2118,,College Road - Fronting No. 10,"12 College Road, Edgecumbe",-37.9756092,176.8276032,BOP00_5A,,0,,Pacific/Auckland,,,0,
20002119,2119,,Pukehina Beach - Fire Station,"14 Pukehina Parade, Pukehina",-37.789296307835,176.52762021327,BOP00_3A,,0,,Pacific/Auckland,,,0,
20002120,2120,,Paengaroa,"5 Old Coach Road, Paengaroa",-37.822198721513,176.41171504729,BOP00_3A,,0,,Pacific/Auckland,,,0,
20002121,2121,,Kawerau Information Centre,"2 Ranfurly Court, Kawerau",-38.0864462776846,176.700328819608,BOP00_4C,,0,,Pacific/Auckland,,,0,
20002122,2122,,Morrison Road - Fronting No. 3,"3 Morrison Road, Taneatua",-38.064254264374,177.00396717487,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002123,2123,,Tuhoe Street - Fronting No. 50,"56 Tuhoe Street, Taneatua",-38.065346441563,177.0036350841,BOP00_6A,,0,,Pacific/Auckland,,,0,
20002124,2124,,Waimana - Westbound,"260 Waimana Road, Waimana",-38.1433667948829,177.076315641733,BOP00_7A,,0,,Pacific/Auckland,,,0,
20002125,2125,,Waimana - Eastbound,"267 Waimana Road, Waimana",-38.1433914430911,177.07696612209,BOP00_7A,,0,,Pacific/Auckland,,,0,
20002126,2126,,Tirohanga - Fronting No. 745B State Highway 35,"745B State Highway 35, Tirohanga",-37.98884181796,177.35235004914,BOP02_1,,0,,Pacific/Auckland,,,0,
20002127,2127,,Opape,"1372 State Highway 35, Toatoa",-37.98117186267,177.41951144775,BOP02_2,,0,,Pacific/Auckland,,,0,
20002128,2128,,Torere,"2222 State Highway 35, Torere",-37.950415934539,177.48875972195,BOP02_3,,0,,Pacific/Auckland,,,0,
20002129,2129,,Hawai,"2792 State Highway 35, Hawai",-37.922529330294,177.52645162803,BOP02_4,,0,,Pacific/Auckland,,,0,
20002130,2130,,Maraenui,"3688A State Highway 35, Hawai",-37.874175629743,177.58440266669,BOP02_5,,0,,Pacific/Auckland,,,0,
20002131,2131,,Omaio,"5456 State Highway 35, Omaio",-37.813493754679,177.63295182394,BOP02_7,,0,,Pacific/Auckland,,,0,
20002132,2132,,Whitianga,"4754 State Highway 35, Omaio",-37.839941009973,177.59473142328,BOP02_6,,0,,Pacific/Auckland,,,0,
20002133,2133,,Te Kaha Holiday Park,"6925 State Highway 35, Te Kaha",-37.732012558668,177.68915494708,BOP02_9,,0,,Pacific/Auckland,,,0,
20002134,2134,,Whanarua Bay,"8523 State Highway 35, Waihau Bay",-37.678357823295,177.79613579216,BOP02_11,,0,,Pacific/Auckland,,,0,
20002135,2135,,Papatea,9132 State Highway 35,-37.661830063578,177.84924199345,BOP02_12,,0,,Pacific/Auckland,,,0,
20002136,2136,,Raukokore,8663 State Highway 35,-37.639797647788,177.87875679029,BOP02_13,,0,,Pacific/Auckland,,,0,
20002137,2137,,Waihau Bay,10826 State Highway 35,-37.618806478611,177.91167272093,BOP02_14,,0,,Pacific/Auckland,,,0,
20002138,2138,,Oruaiti Beach,10826 State Highway 35,-37.617891156827,177.94969837434,BOP02_15,,0,,Pacific/Auckland,,,0,
20002139,2139,,Whangaparaoa,"11530A State Highway 35, Cape Runaway",-37.575867049759,177.99796693848,BOP02_16,,0,,Pacific/Auckland,,,0,
20002140,2140,,Te Kaha Schoolhouse Bay,"6994 State Highway 35, Te Kaha",-37.72884450458,177.69371527883,BOP02_10,,0,,Pacific/Auckland,,,0,
20002141,2141,,Potaka,"7162 Te Araroa Road, Hicks Bay",-37.573579807757,178.14268788955,BOP02_17,,0,,Pacific/Auckland,,,0,
20002142,2142,,Waiorore,"6352 State Highway 35, Te Kaha",-37.770799120517,177.67726089549,BOP02_8,,0,,Pacific/Auckland,,,0,
20002143,2143,,Lakes Boulevard - Puhirake Crescent,"310 Lakes Boulevard, Pyes Pa, Tauranga",-37.762528606172,176.10609393562,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002144,2144,,Lakes Boulevard Shops,"Lakes Boulevard, Pyes Pa, Tauranga - Opposite 177",-37.7516692380255,176.104962619063,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002145,2145,,Lakes Boulevard - Orangapani Reserve,"223 Lakes Boulevard, Pyes Pa, Tauranga",-37.7557486135601,176.104030101014,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002147,2147,,Te Puke Intermediate,"126B Cameron Road, Te Puke",-37.7951670027372,176.3163253406202,BOP00_2A,,0,,Pacific/Auckland,,,0,
20002148,2148,,Cameron Road - Opposite Tui St,"75A Cameron Road, Te Puke",-37.788971015442,176.316957828774,BOP00_2A,,0,,Pacific/Auckland,,,0,
20002149,2149,,Macloughlin Drive - The Orchard,"21 MacLoughlin Drive, Te Puke",-37.783576628619706,176.30477783448487,BOP00_2A,,0,,Pacific/Auckland,,,0,
20002150,2150,,Number Three Road - Te Puke Highway,"6 No 3 Road, Te Puke",-37.776258566619,176.3083910374,BOP00_2A,,0,,Pacific/Auckland,,,0,
20002151,2151,,Moore Park 'Park and Ride',"9 Earl Drive, Katikati",-37.558959604769,175.9192140695,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002152,2152,,Opposite Moore Park  'Park and Ride',"9 Earl Drive, Katikati",-37.558994417285,175.91915015521,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002153,2153,,The Boulevard - Livingstone Drive,"168 The Boulevard, Papamoa Beach, Papamoa",-37.724997877206576,176.33994704038417,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002155,2155,,The Boulevard - Harding Reserve,"191 The Boulevard, Papamoa Beach, Papamoa",-37.7251059541913,176.340509191221,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002156,2156,,Palm Springs Boulevard,"70 Palm Springs Boulevard, Papamoa Beach, Papamoa",-37.7176076140309,176.330446082106,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002157,2157,,Palm Springs Boulevard - Cassinia Close,"75 Palm Springs Boulevard, Papamoa Beach, Papamoa",-37.7176856051543,176.330556428361,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002158,2158,,Grenada Street - Opposite Makura Drive,"(Opposite) 551 Grenada Street, Papamoa Beach, Papamoa",-37.685338,176.248322,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002159,2159,,Grenada Street - Sandhurst Drive,"321 Grenada Street, Papamoa Beach, Papamoa",-37.6844055818525,176.245978153629,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002160,2160,,Welcome Bay Road - Stand D,"11 Welcome Bay Road, Hairini, Tauranga",-37.7274329127719,176.169979023706,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002161,2161,,Taurikura Dr - Paerangi Pl,"204 Taurikura Drive, Tauriko, Tauranga",-37.7508395465306,176.097277531878,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002162,2162,,Ballintoy Park Drive - Moira Close,"31 Ballintoy Park Drive, Welcome Bay, Tauranga",-37.7429917671344,176.201150786728,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002164,2164,,Katikati College,"28 Beach Road, Katikati",-37.552100580967,175.92184509343,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002166,2166,,Park Road - Opposite Binnie Road,"66 Park Road, Katikati",-37.546322239465,175.92571153512,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002167,2167,,Seaforth Road - Emerton Road,"202 Seaforth Road, Waihi Beach",-37.428939815716,175.9578892713,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002168,2168,,Waihi Beach Information Centre,"33 Wilson Road, Waihi Beach",-37.411650620354,175.94233174409,BOP00_4B,,0,,Pacific/Auckland,,,0,
20002169,2169,,The Boulevard - Forstera Way,"93 The Boulevard, Papamoa Beach, Papamoa",-37.72039186268034,176.33186639925293,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002170,2170,,The Boulevard - Palm Springs Blvd,"62A The Boulevard, Papamoa Beach, Papamoa",-37.720043466014,176.329726433954,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002171,2171,,The Boulevard - Kamahi Crescent,"122 The Boulevard, Papamoa Beach, Papamoa",-37.7227504295669,176.335828095204,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002172,2172,,Maunganui Road - Golf Road,"566 Maunganui Road, Mount Maunganui",-37.663717307070925,176.2073966018521,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002173,2173,,Maunganui Road - Tui Street,"561 Maunganui Road, Mount Maunganui",-37.65932350049351,176.20355369342377,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002174,2174,,Opposite Macville Park,"563 Maunganui Road, Mount Maunganui",-37.6597162822677,176.203773037882,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002175,2175,,Maunganui Road - Tweed Street,"493 Maunganui Road, Mount Maunganui",-37.6538178544909,176.198389535459,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002176,2176,,Maunganui Road - Hull Road,"493 Maunganui Road, Mount Maunganui",-37.6539419553022,176.19831199437,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002177,2177,,Maunganui Road - Kupe Ave,"544 Maunganui Road, Mount Maunganui",-37.65728388046765,176.20182613442267,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002178,2178,,Maunganui Road - Opposite Kupe Ave,"544 Maunganui Road, Mount Maunganui",-37.6573169,176.2017464,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002179,2179,,Waikite Road - Galaxy Place,"55 Waikite Road, Welcome Bay, Tauranga",-37.7325991963943,176.201817598573,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002180,2180,,Waikite Road - Flight Valley Way,"91 Waikite Road, Welcome Bay, Tauranga",-37.7360475837538,176.201412260464,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002181,2181,,Ballintoy Park Drive,"145 Ballintoy Park Drive, Welcome Bay, Tauranga",-37.7439845985836,176.201371776578,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002182,2182,,Totara Street - Puriri Street,"33 Totara Street, Mount Maunganui",-37.645215984752,176.186168092491,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002183,2183,,Totara Street - Opposite No. 17,"17 Totara Street, Mount Maunganui",-37.6440961384982,176.18572860883,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002186,2186,,Totara Street - Blake Park,"60 Totara Street, Mount Maunganui",-37.64997422138604,176.18712364418195,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002187,2187,,Totara Street - Opposite Blake Park,"60 Totara Street, Tauranga",-37.649972243696794,176.1869371971609,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002189,2189,,Evans Road - Opposite Tahatai Coast School,"112 Evans Road, Papamoa Beach, Papamoa",-37.6929317920636,176.259297200724,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002190,2190,,Totara Street - Opposite Astrolabe St,"165 Totara Street, Mount Maunganui",-37.6583964863918,176.187120944159,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002191,2191,,Totara Street - Fronting No. 170,"170 Totara Street, Mount Maunganui",-37.6588246908527,176.187037411265,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002192,2192,,Totara Street - Waimarie Street,"194 Totara Street, Mount Maunganui",-37.66259835640211,176.1871412974657,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002193,2193,,Totara Street - Maui Street,"198 Totara Street, Mount Maunganui",-37.663429082673,176.186992410477,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002194,2194,,Windsor Road - Otumoetai College,"96 Windsor Road, Bellevue, Tauranga",-37.6804621338587,176.128365163668,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002195,2195,,Monowai Street - Opposite Ngarimu Pl,"25 Monowai Street, Mount Maunganui",-37.6791795688559,176.229398983763,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002196,2196,,Monowai Street,"32 Monowai Street, Mount Maunganui",-37.6788421338348,176.230006715066,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002197,2197,,Devonport Road - Tauranga Boys' College,"428 Devonport Road, Tauranga South, Tauranga",-37.703366174444,176.158320282787,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002198,2198,,Castlewold Drive - Sterling Gate Drive,"250 Castlewold Drive, Bethlehem, Tauranga",-37.7001362937039,176.124489584125,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002199,2199,,Castlewold Drive - Fronting Number 194,"194 Castlewold Drive, Bethlehem, Tauranga",-37.7021202258786,176.121877980258,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002200,2200,,Castlewold Drive - Siemonek Rise,"90 Castlewold Drive, Bethlehem, Tauranga",-37.7057909021844,176.119333511342,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002201,2201,,Castlewold Drive - Edwin Grove,"28 Castlewold Drive, Bethlehem, Tauranga",-37.7093578997105,176.117886283153,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002202,2202,,St Andrews Drive - Ashmore Court,"1 Ashmore Court, Bethlehem, Tauranga",-37.7109767275286,176.116270219439,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002203,2203,B,Bayfair - Farm Street (Stand B),"55 Farm Street, Mount Maunganui",-37.6735622415807,176.224825905019,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002204,2204,,Taurikura Dr - Hotuhotu St,"106 Taurikura Drive, Tauriko, Tauranga",-37.7445584380482,176.100733169466,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002205,2205,,Taurikura Dr - Whakakake St,"26 Taurikura Drive, Tauriko, Tauranga",-37.7418545181318,176.102283761063,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002207,2207,,Maranui Street - Pacific Coast Village,"150 Maranui Street, Mount Maunganui",-37.679025480648725,176.2440781601257,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002208,2208,,Poike Road - Awaiti Place,"16 Poike Road, Hairini, Tauranga",-37.7358736912739,176.159332797749,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002209,2209,,Poike Road - Harrisfield Drive,"35 Poike Road, Hairini, Tauranga",-37.7360897808503,176.158923679668,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002210,2210,,Poike Road - Opposite Greenstone Way,"82 Poike Road, Hairini, Tauranga",-37.7376236026168,176.15644285402,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002211,2211,,Esmeralda Street - Rangataua Street,"15 Esmeralda Street, Welcome Bay, Tauranga",-37.7247238458654,176.194722216986,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002214,2214,,Waikite Road - Watene Way,"4 Watene Way, Welcome Bay, Tauranga",-37.7280786516148,176.20215850377,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002215,2215,,Marine Parade - Banks Avenue,"60 Marine Parade, Mount Maunganui",-37.6381706479118,176.188806775586,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002216,2216,,Maunganui Road - Mt Drury Reserve,"59 Maunganui Road, Mount Maunganui",-37.63511930102889,176.18189768110568,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002217,2217,,Hewletts Road - Newton Street,"28 Hewletts Road, Mount Maunganui",-37.6654872843187,176.205577598578,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002218,2218,,Marine Parade - Opposite 134,"1/135 Marine Parade, Mount Maunganui",-37.6450109204162,176.196154753939,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002220,2220,,Marine Parade - Opposite Clyde Street,"181 Marine Parade, Mount Maunganui",-37.6501434059114,176.202879589631,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002221,2221,,Devonport Road - First Avenue,"34 First Avenue, Tauranga",-37.6886889333053,176.168679087021,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002222,2222,,Maranui Street - Bayswater Retirement Village,"42 Maranui Street, Mount Maunganui",-37.67505962297643,176.2369842883283,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002223,2223,,Maranui Street - Ocean Shores Retirement Village,"97A Maranui Street, Mount Maunganui",-37.67710201372453,176.24066903765964,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002225,2225,,Marine Parade - Opposite Grove Avenue,"77 Marine Parade, Mount Maunganui",-37.6407356575963,176.191081806175,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002226,2226,,Waikite Road - Utopia Park Heights,"2 Watene Way, Welcome Bay, Tauranga",-37.7282445163615,176.202374433525,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002227,2227,,Ohauiti Road - Opposite Shops,"141 Ohauiti Road, Hairini, Tauranga",-37.7338751069661,176.163689395419,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002228,2228,,Omokoroa Road / State Highway 2,"508 Omokoroa Road, Omokoroa",-37.664595142026634,176.0149211796953,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002234,2234,,Omokoroa Road - Opposite Prole Road,"429B Omokoroa Road, Omokoroa",-37.6604383499494,176.022876653935,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002235,2235,,Omokoroa Road - Tralee Street,"165 Omokoroa Road, Omokoroa",-37.64166088983219,176.03874003696387,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002236,2236,,Omokoroa Road - Kayelene Place,"300 Omokoroa Road, Omokoroa",-37.6504610666869,176.028956453762,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002237,2237,,Omokoroa Road - Lynley Park Drive,"13 Holyoake Terrace, Omokoroa",-37.65051810319386,176.02904542010498,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002238,2238,,Omokoroa Road - Settlers Avenue,"344 Omokoroa Road, Omokoroa",-37.6540227282842,176.02522239725994,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002239,2239,,Omokoroa Road - Ridge Drive,"351 Omokoroa Road, Omokoroa",-37.6541093813134,176.025312192677,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002240,2240,,Omokoroa Road - Western Avenue,"40 Richardson Road, Omokoroa",-37.6484136100035,176.031177067824,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002241,2241,,Omokoroa Road - Parkland Rise,"271 Omokoroa Road, Omokoroa",-37.64889341744531,176.0309072875949,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002242,2242,,Park Road - Summerset By The Sea,"190 Park Road, Katikati",-37.5381645802688,175.933138149659,BOP00_3B,,0,,Pacific/Auckland,,,0,
20002243,2243,,Athenree Hot Pools,"1 Athenree Road, Athenree, Waihi Beach",-37.44821438552073,175.9667252161052,BOP00_2B,,0,,Pacific/Auckland,,,0,
20002244,2244,,Marine Parade - Fronting 136,"136 Marine Parade, Mount Maunganui",-37.6452840955479,176.196373188075,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002245,2245,,Marine Parade - Opposite Sutherland Avenue,"117 Marine Parade, Mount Maunganui",-37.6432625932833,176.193920106227,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002246,2246,,Grenada Street - Hibiscus Avenue,"240 Grenada Street, Mount Maunganui",-37.6825219828862,176.241569636421,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002247,2247,,Grenada Street - Aranui Drive,"588 Grenada Street, Papamoa Beach, Papamoa",-37.6874747630792,176.250026486398,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002248,2248,,Grenada Street - Tuihana Drive,"631 Grenada Street, Papamoa Beach, Papamoa",-37.6891497538982,176.252178176293,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002249,2249,,Grenada Street - Waterford Downs Reserve,"651 Grenada Street, Papamoa Beach, Papamoa",-37.6897255229354,176.253715900545,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002250,2250,,Grenada Street - Pacific View Road,"691 Grenada Street, Papamoa Beach, Papamoa",-37.6899433101907,176.255039011241,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002251,2251,,Grenada Street - Evans Road,"781 Grenada Street, Papamoa Beach, Papamoa",-37.6922623644452,176.25785429799,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002252,2252,,Grenada Street - Pirika Place,"718 Grenada Street, Papamoa Beach, Papamoa",-37.6912487457373,176.257196576242,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002254,2254,,Papamoa Beach Road - Logan Road,"288A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.6866192603539,176.260109988683,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002255,2255,,Papamoa Beach Road - Hartford Avenue,"370 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.6896657026924,176.266264301292,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002256,2256,,Papamoa Beach Road - Palm Beach Boulevard,"18 Santa Fe Key, Papamoa Beach, Papamoa",-37.6925322076676,176.27318560866,BOP00_1A,,0,,Pacific/Auckland,,,0,
20002257,2257,,Papamoa Beach Road - Opposite Papamoa Domain,"536 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.6969468381571,176.283980458278,BOP00_1A,,0,,Pacific/Auckland,,,0,
